company,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,rating_overall,other,management,culture,pay,growth,balance,environment,diff_balance,diff_culture,diff_pay,diff_career,diff_mgmt
GRAB TAXI,0.46076040278814656,0.46484352118282907,0.5164791787893435,0.565513643284432,0.40573582513134276,0.4768310016716667,0.30769230769230776,0.31034482758620674,0.48275862068965514,0.36000000000000004,0.4516129032258065,0.607142857142857,0.6818181818181815,31.769755705768784,3.8540064969045416,-36.34105838558281,-12.559320535551347,-23.51061741078854
HAYS,0.33508239215927055,0.4284651264088277,0.5476789212415526,0.4342728709129002,0.37495862299554095,0.40529222915998364,0.2692307692307693,0.6896551724137928,0.48275862068965514,0.6000000000000001,0.8387096774193549,0.607142857142857,0.45454545454545436,81.1921101644372,12.671625048201074,38.16198067789018,53.13893686433183,83.92834038703899
HP,0.775325304148107,0.690072819091748,0.5410836638909915,0.5494804809030222,0.45297042846869573,0.599541714301791,0.11538461538461538,0.7931034482758619,0.3448275862068966,0.56,0.41935483870967744,0.7142857142857143,1.0,-7.872771536775813,-50.03026105842746,1.914448185618898,-22.497227934391667,75.08945362217445
IBM,0.5939116557940242,0.47177769926958374,0.5223743217259651,0.45730009863621174,0.2623206904774938,0.48400579779735453,0.15384615384615388,0.8275862068965516,0.24137931034482749,0.5200000000000001,0.5483870967741935,0.7857142857142857,0.818181818181818,32.29480816702157,-48.83621868550886,13.710887347449926,4.979719325077119,215.48643966670087
ILLUMINA,0.5159398884531725,0.5433386201954,0.4819937334695207,0.6555935488891668,0.45408843615330624,0.5133422925964393,0.6538461538461539,0.5517241379310344,0.7586206896551725,0.6800000000000002,0.5806451612903225,0.6428571428571428,0.9090909090909091,24.59923282622671,39.6220812322067,3.7228022075854037,20.467367305936175,21.50147284190365
INFINEON TECHNOLOGIES,0.6962348200265179,0.5077424604380524,0.37287084745459237,0.5023849353383616,0.3799881239986704,0.4874894654552141,0.23076923076923075,0.6896551724137928,0.37931034482758624,0.56,0.5161290322580646,0.857142857142857,1.0,23.111173484573847,-25.294736134469026,11.468310574009172,38.420323224898404,81.49387542864524
INLAND REVENUE AUTHORITY OF SINGAPORE,0.6785822398019493,0.3919459823802305,0.2265130295230887,0.553277050794991,0.3181011049423418,0.4046782027712965,0.19230769230769232,0.5517241379310344,0.48275862068965514,0.2800000000000001,0.4516129032258065,0.857142857142857,0.5454545454545454,26.313776999678367,23.169682148017646,-49.3924427919657,99.3761260341861,73.44301209863401
INTEGRATED HEALTH INFORMATION SYSTEMS PTE. LTD.,0.14156031949339795,0.0,0.03314477689578328,0.4370256565051532,0.0023549283873907515,0.05264393645727335,0.34615384615384615,0.7241379310344825,0.2758620689655172,1.0,0.32258064516129037,0.6785714285714285,0.5909090909090906,379.3514390189515,inf,128.81951782805882,873.2472967779412,30649.891797636516
KPMG,0.04764345981491537,0.30807790657667267,0.5265679411562298,0.37982158321719867,0.20109070613415508,0.3568149423472952,0.07692307692307694,0.6896551724137928,0.20689655172413798,0.4000000000000001,0.5483870967741935,0.8214285714285713,0.45454545454545436,1624.1161213304938,-32.8427818719137,5.312604042109557,4.143654391502356,242.9572582801008
LAZADA,0.006774468425888134,0.0051736196509301466,0.13796771584525294,0.29616374198476364,0.013745221745551747,0.04601673937617478,0.5384615384615385,0.7241379310344825,0.6896551724137931,0.32,0.6129032258064516,0.5714285714285715,0.6363636363636361,8335.031880064555,13230.225624332521,8.048337671416457,344.23669845624966,5168.288460088535
MICRON,0.12312603417739275,0.2606268358210825,0.32687257445270096,0.4929718050756531,0.18873015081231675,0.30411434885404354,0.19230769230769232,0.8620689655172413,0.44827586206896547,0.8800000000000001,0.5161290322580646,1.0,0.8636363636363635,712.175919317972,71.99911922220551,78.5091948341655,57.89915477682554,356.7733146011886
NANYANG TECHNOLOGICAL UNIVERSITY,0.6887322544354171,0.38309425782916906,0.35008110925929525,0.4516320496422738,0.312479838756036,0.5073445020150736,0.11538461538461538,0.8965517241379309,0.0689655172413792,0.48000000000000004,0.1612903225806452,0.7142857142857143,0.6818181818181815,3.7102168056938862,-81.99776795606981,6.281208426238957,-53.92772751380253,186.9150623307574
NATIONAL UNIVERSITY OF SINGAPORE,0.7063456234265832,0.46050416643038655,0.40183897857276785,0.4880244511378061,0.4002683615381606,0.5706075682645679,0.15384615384615388,0.9310344827586207,0.0689655172413792,0.48000000000000004,0.22580645161290325,0.7857142857142857,0.6363636363636361,11.236519298112695,-85.02391025558624,-1.6442723554316707,-43.806732633327,132.6025667331836
NTT,0.3931927481765587,0.07187600216920044,0.03134891125261623,0.29755562579320605,0.039890247201968085,0.08383049477659674,0.5,0.6551724137931034,0.3448275862068966,0.5200000000000001,0.41935483870967744,0.4285714285714285,0.7727272727272726,8.99779575257665,379.75343063064594,74.75724030215027,1237.701444654414,1542.4375875032904
NTUC INCOME INSURANCE CO-OPERATIVE,0.523208138215254,0.3188380318411932,0.12572017580530365,0.2883388040800641,0.17543333968519764,0.3059282717805015,0.19230769230769232,0.8620689655172413,0.41379310344827597,0.6400000000000001,0.32258064516129037,0.8214285714285713,0.6818181818181815,56.99843168162378,29.781601353748783,121.96110649827378,156.58621863594462,391.3940343746299
OCBC BANK,0.19547762036466382,0.27643754754954597,0.2665872435267863,0.43508019554646743,0.2154554846985594,0.30915906898399786,0.42307692307692313,0.8275862068965516,0.5517241379310346,0.6400000000000001,0.4516129032258065,0.9642857142857143,0.6363636363636361,393.2972441995343,99.58364658554531,47.09931790762167,69.40529383598547,284.1100671233388
PEOPLE PROFILERS,0.7573580018022382,0.35316430425234585,0.2913005299015896,0.5256789081187563,0.3404261650794507,0.4666681712291762,0.5384615384615385,0.9655172413793103,0.48275862068965514,0.32,0.4516129032258065,0.6428571428571428,0.2727272727272727,-15.11845899463989,36.695191126878576,-39.126338329764465,55.03332705174804,183.620162144109
PROPERTYGURU.COM,0.38212674633491345,0.16745058893990816,0.009357817411052216,0.15866528019438061,0.04671434345113073,0.1306729313396456,0.6538461538461539,0.8965517241379309,0.6896551724137931,0.44,0.7096774193548389,0.857142857142857,1.0,124.30852207126522,311.85592524925966,177.31334760885093,7483.792119267701,1819.2215022262715
